local_ID,TR,Season,STOR_ID,Contracted_MW,BM_NBM,C_F_PF,Response_Time,Availability_Price,Utilisation_Price,Accepted,Location,All_or_Nothing,indexation
307,TR31,11.3,651,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
308,TR31,11.3,16,5,NBM,C,10,1.49,99,FALSE,South,FALSE,FALSE
309,TR31,11.3,270,7,NBM,C,6,1.49,99,FALSE,South,FALSE,FALSE
310,TR31,11.3,342,3,NBM,C,8,1.2,123.89,FALSE,Multiple,FALSE,FALSE
311,TR31,11.3,551,7,NBM,C,15,1.5,150,FALSE,Multiple,FALSE,FALSE
312,TR31,11.3,619,12,NBM,C,15,1,160,FALSE,Multiple,FALSE,FALSE
313,TR31,11.3,620,5,NBM,C,15,1.25,160,FALSE,Multiple,FALSE,FALSE
314,TR31,11.3,621,6,NBM,C,20,1.25,150,FALSE,Multiple,FALSE,FALSE
315,TR31,11.3,632,3,NBM,F,15,0,30,TRUE,Multiple,FALSE,FALSE
316,TR31,11.3,633,4,NBM,PF,15,0,30,TRUE,Multiple,FALSE,FALSE
317,TR31,11.3,74,3,NBM,PF,12,1.7,65.95,FALSE,North,FALSE,FALSE
318,TR31,11.3,424,6,NBM,PF,12,0.95,68.96,TRUE,North,FALSE,FALSE
319,TR31,11.3,339,5,NBM,C,8,1.14,127.96,FALSE,Multiple,FALSE,FALSE
320,TR31,11.3,340,6,NBM,C,8,1.17,125.88,FALSE,Multiple,FALSE,FALSE
321,TR31,11.3,712,3,NBM,C,8,1.49,129,FALSE,Multiple,FALSE,FALSE
322,TR31,11.3,684,6,NBM,C,1,2.49,75,FALSE,North,FALSE,FALSE
323,TR31,11.3,46,15,BM,C,10,5.95,209,FALSE,North,TRUE,FALSE
324,TR31,11.3,47,15,BM,C,10,5.95,209,FALSE,North,TRUE,FALSE
325,TR31,11.3,726,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
326,TR31,11.3,727,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
327,TR31,11.3,728,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
328,TR31,11.3,729,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
329,TR31,11.3,311,8,NBM,C,7,0.5,59.98,TRUE,North,FALSE,FALSE
330,TR31,11.3,476,16,NBM,C,7,0.5,59.98,TRUE,North,FALSE,FALSE
331,TR31,11.3,59,60,BM,C,10,2.95,199,FALSE,South,TRUE,FALSE
332,TR31,11.3,60,39,BM,C,10,2.95,199,FALSE,South,TRUE,FALSE
333,TR31,11.3,652,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
334,TR31,11.3,653,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
335,TR31,11.3,654,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
336,TR31,11.3,655,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
337,TR31,11.3,232,10,NBM,C,14,9.45,57.89,TRUE,South,TRUE,FALSE
338,TR31,11.3,757,3,NBM,C,11,0,110,TRUE,South,FALSE,FALSE
339,TR31,11.3,770,4,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
340,TR31,11.3,771,4,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
341,TR31,11.3,772,4,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
342,TR31,11.3,773,4,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
343,TR31,11.3,478,9,NBM,C,4,5,175,FALSE,South,FALSE,FALSE
344,TR31,11.4,676,12,NBM,F,18,0,55.2,TRUE,North,FALSE,FALSE
345,TR31,11.4,677,10,NBM,F,18,0,55.3,TRUE,North,FALSE,FALSE
346,TR31,11.4,678,10,NBM,F,15,0,55.5,TRUE,North,FALSE,FALSE
347,TR31,11.4,679,12,NBM,F,15,0,55.6,TRUE,North,FALSE,FALSE
348,TR31,11.4,680,11,NBM,F,15,0,55.7,TRUE,South,FALSE,FALSE
349,TR31,11.4,681,9,NBM,F,9,0,55.8,TRUE,North,FALSE,FALSE
350,TR31,11.4,585,29,BM,C,20,2,160,FALSE,South,FALSE,FALSE
351,TR31,11.4,716,6,NBM,PF,8,3.49,86.9,FALSE,North,FALSE,FALSE
352,TR31,11.4,562,6,NBM,F,20,0.99,99,FALSE,South,FALSE,FALSE
353,TR31,11.4,329,99,BM,C,18,1,165,FALSE,North,TRUE,FALSE
354,TR31,11.4,737,4,NBM,C,9,2.95,58.1,FALSE,North,FALSE,FALSE
355,TR31,11.4,738,4,NBM,C,9,2.95,58.1,FALSE,North,FALSE,FALSE
356,TR31,11.4,739,4,NBM,C,9,2.95,58.1,FALSE,North,FALSE,FALSE
357,TR31,11.4,740,4,NBM,C,9,2.95,58.1,FALSE,North,FALSE,FALSE
358,TR31,11.4,741,4,NBM,C,9,2.95,58.1,FALSE,North,FALSE,FALSE
359,TR31,11.4,640,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
360,TR31,11.4,641,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
361,TR31,11.4,642,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
362,TR31,11.4,643,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
363,TR31,11.4,112,50,BM,C,6,6,225,FALSE,South,FALSE,FALSE
364,TR31,11.4,113,50,BM,C,6,6,225,FALSE,South,FALSE,FALSE
365,TR31,11.4,746,4,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
366,TR31,11.4,747,4,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
367,TR31,11.4,748,6,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
368,TR31,11.4,636,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
369,TR31,11.4,637,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
370,TR31,11.4,638,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
371,TR31,11.4,639,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
372,TR31,11.4,115,25,BM,C,5,8.95,225,FALSE,South,TRUE,FALSE
373,TR31,11.4,116,25,BM,C,5,8.95,225,FALSE,South,TRUE,FALSE
374,TR31,11.4,117,25,BM,C,5,8.95,225,FALSE,South,TRUE,FALSE
375,TR31,11.4,118,25,BM,C,5,8.95,225,FALSE,South,TRUE,FALSE
376,TR31,11.4,125,32,BM,C,10,1.65,170,FALSE,North,FALSE,FALSE
377,TR31,11.4,126,32,BM,C,10,1.65,170,FALSE,North,FALSE,FALSE
378,TR31,11.4,702,3,NBM,PF,9,1,105,FALSE,Scot,FALSE,FALSE
379,TR31,11.4,565,7,NBM,PF,12,1.2,67.91,TRUE,Multiple,FALSE,FALSE
380,TR31,11.4,568,4,NBM,PF,12,1.45,66.9,TRUE,Multiple,FALSE,FALSE
381,TR31,11.4,569,5,NBM,PF,12,0.95,68.96,TRUE,Multiple,FALSE,FALSE
382,TR31,11.4,9,25,BM,C,10,3.95,184,FALSE,South,TRUE,FALSE
383,TR31,11.4,10,25,BM,C,10,3.95,184,FALSE,South,TRUE,FALSE
384,TR31,11.4,618,21,NBM,C,7,1.1,110,FALSE,South,FALSE,FALSE
385,TR31,11.4,648,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
386,TR31,11.4,649,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
387,TR31,11.4,650,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
388,TR31,11.4,651,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
389,TR31,11.4,16,5,NBM,C,10,1.49,99,FALSE,South,FALSE,FALSE
390,TR31,11.4,270,7,NBM,C,6,1.49,99,FALSE,South,FALSE,FALSE
391,TR31,11.4,342,3,NBM,C,8,1.2,123.89,FALSE,Multiple,FALSE,FALSE
392,TR31,11.4,551,7,NBM,C,15,1.5,150,FALSE,Multiple,FALSE,FALSE
393,TR31,11.4,619,12,NBM,C,15,1,160,FALSE,Multiple,FALSE,FALSE
394,TR31,11.4,620,5,NBM,C,15,1.25,160,FALSE,Multiple,FALSE,FALSE
395,TR31,11.4,621,6,NBM,C,20,1.25,150,FALSE,Multiple,FALSE,FALSE
396,TR31,11.4,632,3,NBM,F,15,0,30,TRUE,Multiple,FALSE,FALSE
397,TR31,11.4,633,4,NBM,PF,15,0,30,TRUE,Multiple,FALSE,FALSE
398,TR31,11.4,74,3,NBM,PF,12,1.7,65.95,FALSE,North,FALSE,FALSE
399,TR31,11.4,424,6,NBM,PF,12,0.95,68.96,TRUE,North,FALSE,FALSE
400,TR31,11.4,339,5,NBM,C,8,1.14,127.96,FALSE,Multiple,FALSE,FALSE
401,TR31,11.4,340,6,NBM,C,8,1.17,125.88,FALSE,Multiple,FALSE,FALSE
402,TR31,11.4,712,3,NBM,C,8,1.49,129,FALSE,Multiple,FALSE,FALSE
403,TR31,11.4,684,6,NBM,C,1,2.49,75,FALSE,North,FALSE,FALSE
404,TR31,11.4,46,15,BM,C,10,5.95,209,FALSE,North,TRUE,FALSE
405,TR31,11.4,47,15,BM,C,10,5.95,209,FALSE,North,TRUE,FALSE
406,TR31,11.4,726,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
407,TR31,11.4,727,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
408,TR31,11.4,728,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
409,TR31,11.4,729,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
410,TR31,11.4,311,8,NBM,C,7,0.5,59.98,TRUE,North,FALSE,FALSE
411,TR31,11.4,476,16,NBM,C,7,0.5,59.98,TRUE,North,FALSE,FALSE
412,TR31,11.4,59,60,BM,C,10,2.95,199,FALSE,South,TRUE,FALSE
413,TR31,11.4,60,39,BM,C,10,2.95,199,FALSE,South,TRUE,FALSE
414,TR31,11.4,652,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
415,TR31,11.4,653,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
416,TR31,11.4,654,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
417,TR31,11.4,655,4,NBM,C,9,2.95,58.1,FALSE,South,FALSE,FALSE
418,TR31,11.4,232,10,NBM,C,14,9.45,57.89,TRUE,South,TRUE,FALSE
419,TR31,11.4,757,3,NBM,C,11,0,110,TRUE,South,FALSE,FALSE
420,TR31,11.4,770,4,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
421,TR31,11.4,771,4,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
422,TR31,11.4,772,4,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
423,TR31,11.4,773,4,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
424,TR31,11.4,478,9,NBM,C,4,5,175,FALSE,South,FALSE,FALSE
425,TR31,11.5,562,6,NBM,F,20,1.5,110,TRUE,South,FALSE,FALSE
426,TR31,11.5,329,99,BM,C,18,32.15,165,FALSE,North,TRUE,FALSE
427,TR31,11.5,112,50,BM,C,6,22.5,225,FALSE,South,FALSE,FALSE
428,TR31,11.5,113,50,BM,C,6,22.5,225,FALSE,South,FALSE,FALSE
429,TR31,11.5,746,4,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
430,TR31,11.5,747,4,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
431,TR31,11.5,748,6,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
432,TR31,11.5,115,25,BM,C,5,8.95,225,FALSE,South,TRUE,FALSE
433,TR31,11.5,116,25,BM,C,5,8.95,225,FALSE,South,TRUE,FALSE
434,TR31,11.5,117,25,BM,C,5,8.95,225,FALSE,South,TRUE,FALSE
435,TR31,11.5,118,25,BM,C,5,8.95,225,FALSE,South,TRUE,FALSE
436,TR31,11.5,122,300,BM,C,11,20,160,FALSE,North,TRUE,FALSE
437,TR31,11.5,125,32,BM,C,10,6.5,170,TRUE,North,FALSE,FALSE
438,TR31,11.5,126,32,BM,C,10,6.5,170,TRUE,North,FALSE,FALSE
439,TR31,11.5,127,32,BM,C,10,9.75,170,TRUE,North,FALSE,FALSE
440,TR31,11.5,702,3,NBM,PF,9,2.8,105,TRUE,Scot,FALSE,FALSE
441,TR31,11.5,618,21,NBM,F,7,1.1,110,TRUE,South,FALSE,FALSE
442,TR31,11.5,775,300,BM,C,29,14.8,158,TRUE,North,TRUE,FALSE
443,TR31,11.5,776,300,BM,C,19,11.1,158,TRUE,North,TRUE,FALSE
444,TR31,11.5,232,10,NBM,C,14,9.45,57.89,TRUE,South,TRUE,FALSE
445,TR31,11.5,231,10,NBM,C,14,19.86,57.5,FALSE,South,FALSE,FALSE
446,TR31,11.5,770,4,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
447,TR31,11.5,771,4,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
448,TR31,11.5,772,4,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
449,TR31,11.5,773,4,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
450,TR31,11.5,478,9,NBM,PF,4,5,175,FALSE,South,FALSE,FALSE
451,TR31,11.6,562,6,NBM,F,20,1.2,105,TRUE,South,FALSE,FALSE
452,TR31,11.6,329,99,BM,C,18,32.15,165,FALSE,North,TRUE,FALSE
453,TR31,11.6,112,50,BM,C,6,22.5,225,FALSE,South,FALSE,FALSE
454,TR31,11.6,113,50,BM,C,6,22.5,225,FALSE,South,FALSE,FALSE
455,TR31,11.6,746,4,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
456,TR31,11.6,747,4,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
457,TR31,11.6,748,6,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
458,TR31,11.6,115,25,BM,C,5,8.95,225,FALSE,South,TRUE,FALSE
459,TR31,11.6,116,25,BM,C,5,8.95,225,FALSE,South,TRUE,FALSE
460,TR31,11.6,117,25,BM,C,5,8.95,225,FALSE,South,TRUE,FALSE
461,TR31,11.6,118,25,BM,C,5,8.95,225,FALSE,South,TRUE,FALSE
462,TR31,11.6,122,300,BM,C,11,20,160,FALSE,North,TRUE,FALSE
463,TR31,11.6,125,32,BM,C,10,6.5,170,TRUE,North,FALSE,FALSE
464,TR31,11.6,126,32,BM,C,10,6.5,170,TRUE,North,FALSE,FALSE
465,TR31,11.6,127,32,BM,C,10,9.75,170,TRUE,North,FALSE,FALSE
466,TR31,11.6,702,3,NBM,PF,9,2.8,105,TRUE,Scot,FALSE,FALSE
467,TR31,11.6,618,21,NBM,F,7,1.1,110,TRUE,South,FALSE,FALSE
468,TR31,11.6,775,300,BM,C,29,14.8,158,TRUE,North,TRUE,FALSE
469,TR31,11.6,776,300,BM,C,19,11.1,158,TRUE,North,TRUE,FALSE
470,TR31,11.6,684,6,NBM,C,1,22.79,75,FALSE,North,FALSE,FALSE
471,TR31,11.6,232,10,NBM,C,14,9.45,57.89,TRUE,South,TRUE,FALSE
472,TR31,11.6,231,10,NBM,C,14,19.86,57.5,FALSE,South,FALSE,FALSE
473,TR31,11.6,770,4,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
474,TR31,11.6,771,4,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
475,TR31,11.6,772,4,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
476,TR31,11.6,773,4,NBM,C,9,18.64,67.5,FALSE,North,TRUE,FALSE
477,TR31,11.6,478,9,NBM,PF,4,5,175,FALSE,South,FALSE,FALSE
478,TR30,11.1,194,6,NBM,C,15,1.5,150,TRUE,Multiple,FALSE,FALSE
479,TR30,11.1,195,3,NBM,C,15,1.5,150,TRUE,North,FALSE,FALSE
480,TR30,11.1,193,4,NBM,C,15,1.5,150,TRUE,Multiple,FALSE,FALSE
481,TR30,11.1,417,10,NBM,C,15,1.75,140,TRUE,Multiple,FALSE,FALSE
482,TR30,11.1,192,5,NBM,C,15,1.75,140,TRUE,Multiple,FALSE,FALSE
483,TR30,11.1,328,4,NBM,C,15,2,130,FALSE,Multiple,FALSE,FALSE
484,TR30,11.1,420,7,NBM,C,15,2,130,FALSE,Multiple,FALSE,FALSE
485,TR30,11.1,299,4,NBM,C,15,2,130,FALSE,South,FALSE,FALSE
486,TR30,11.1,712,4,NBM,C,9,2.05,124.95,FALSE,Multiple,FALSE,FALSE
487,TR30,11.1,240,3,NBM,C,8,2.1,116.96,FALSE,Multiple,FALSE,FALSE
488,TR30,11.1,469,6,NBM,C,15,2.25,120,FALSE,Multiple,FALSE,FALSE
489,TR30,11.1,419,3,NBM,C,15,2.25,120,FALSE,Multiple,FALSE,FALSE
490,TR30,11.1,418,4,NBM,C,15,2.25,120,FALSE,Multiple,FALSE,FALSE
491,TR30,11.1,339,5,NBM,C,8,2.45,111.9,FALSE,Multiple,FALSE,FALSE
492,TR30,11.1,471,4,NBM,C,15,2.5,120,FALSE,Multiple,FALSE,FALSE
493,TR30,11.1,473,5,NBM,C,15,2.5,120,FALSE,Multiple,FALSE,FALSE
494,TR30,11.1,340,6,NBM,C,6,2.7,105.87,FALSE,Multiple,FALSE,FALSE
495,TR30,11.1,472,8,NBM,C,15,2.75,110,FALSE,Multiple,FALSE,FALSE
496,TR30,11.1,33,16,NBM,C,14,2.84,140,FALSE,North,TRUE,FALSE
497,TR30,11.1,641,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
498,TR30,11.1,653,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
499,TR30,11.1,642,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
500,TR30,11.1,654,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
501,TR30,11.1,729,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
502,TR30,11.1,728,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
503,TR30,11.1,639,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
504,TR30,11.1,638,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
505,TR30,11.1,727,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
506,TR30,11.1,637,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
507,TR30,11.1,650,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
508,TR30,11.1,643,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
509,TR30,11.1,655,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
510,TR30,11.1,651,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
511,TR30,11.1,636,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
512,TR30,11.1,726,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
513,TR30,11.1,649,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
514,TR30,11.1,652,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
515,TR30,11.1,640,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
516,TR30,11.1,648,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
517,TR30,11.1,585,29,BM,C,20,3,170,FALSE,South,FALSE,FALSE
518,TR30,11.1,470,3,NBM,C,15,3,100,FALSE,Multiple,FALSE,FALSE
519,TR30,11.1,680,10,NBM,C,15,3.5,58.5,FALSE,South,FALSE,FALSE
520,TR30,11.1,568,4,NBM,PF,12,3.65,59.23,FALSE,Multiple,FALSE,FALSE
521,TR30,11.1,677,8,NBM,C,18,3.75,58.5,FALSE,North,FALSE,FALSE
522,TR30,11.1,679,7,NBM,C,15,4,58.5,FALSE,North,FALSE,FALSE
523,TR30,11.1,565,7,NBM,PF,12,4.05,59.19,FALSE,Multiple,FALSE,FALSE
524,TR30,11.1,362,10,NBM,C,8,4.4,60.85,FALSE,North,FALSE,TRUE
525,TR30,11.1,431,10,NBM,C,8,4.4,60.85,FALSE,South,FALSE,TRUE
526,TR30,11.1,235,5,NBM,C,8,4.4,60.85,FALSE,Multiple,FALSE,TRUE
527,TR30,11.1,238,10,NBM,C,14,4.4,60.85,FALSE,Multiple,FALSE,TRUE
528,TR30,11.1,231,10,NBM,C,14,4.4,60.85,FALSE,South,FALSE,TRUE
529,TR30,11.1,239,10,NBM,C,14,4.4,60.85,FALSE,Multiple,FALSE,TRUE
530,TR30,11.1,476,18,NBM,C,7,4.5,60.49,FALSE,North,FALSE,FALSE
531,TR30,11.1,311,8,NBM,C,7,4.5,60.49,FALSE,North,FALSE,FALSE
532,TR30,11.1,74,3,NBM,PF,12,4.65,59.18,FALSE,North,FALSE,FALSE
533,TR30,11.1,569,5,NBM,PF,12,4.65,59.18,FALSE,Multiple,FALSE,FALSE
534,TR30,11.1,424,6,NBM,PF,12,4.65,59.18,FALSE,North,FALSE,FALSE
535,TR30,11.1,716,6,NBM,C,7,4.95,77.9,FALSE,North,TRUE,FALSE
536,TR30,11.1,47,15,BM,C,10,5,214,FALSE,North,FALSE,FALSE
537,TR30,11.1,46,15,BM,C,10,5,214,FALSE,North,FALSE,FALSE
538,TR30,11.1,354,3,NBM,PF,12,5.15,59.17,FALSE,Multiple,FALSE,FALSE
539,TR30,11.1,9,25,BM,C,10,5.5,189,FALSE,South,FALSE,FALSE
540,TR30,11.1,10,25,BM,C,10,5.5,189,FALSE,South,FALSE,FALSE
541,TR30,11.1,59,60,BM,C,10,6,183,FALSE,South,FALSE,FALSE
542,TR30,11.1,60,39,BM,C,10,6,204,FALSE,South,FALSE,FALSE
543,TR30,11.1,121,300,BM,C,11,6.25,145,TRUE,North,TRUE,FALSE
544,TR30,11.1,137,90,BM,C,11,6.5,140,TRUE,North,TRUE,FALSE
545,TR30,11.1,72,20,BM,C,8,7.5,178,TRUE,North,TRUE,FALSE
546,TR30,11.1,478,9,NBM,C,4,7.6,125,FALSE,South,FALSE,FALSE
547,TR30,11.1,128,25,BM,C,10,8.5,150,TRUE,Scot,TRUE,FALSE
548,TR30,11.1,77,40,BM,C,10,8.5,150,TRUE,Scot,TRUE,FALSE
549,TR30,11.1,116,25,BM,C,5,10.25,225,FALSE,South,TRUE,FALSE
550,TR30,11.1,115,25,BM,C,5,10.25,225,FALSE,South,TRUE,FALSE
551,TR30,11.1,696,4,NBM,C,9,10.95,67.5,TRUE,North,TRUE,FALSE
552,TR30,11.1,695,4,NBM,C,9,10.95,67.5,TRUE,North,TRUE,FALSE
553,TR30,11.1,694,4,NBM,C,9,10.95,67.5,TRUE,North,TRUE,FALSE
554,TR30,11.1,693,4,NBM,C,9,10.95,67.5,TRUE,North,TRUE,FALSE
555,TR30,11.1,118,25,BM,C,5,11.25,225,FALSE,South,TRUE,FALSE
556,TR30,11.1,117,25,BM,C,5,11.25,225,FALSE,South,TRUE,FALSE
557,TR30,11.1,329,99,BM,C,18,11.29,165,FALSE,North,TRUE,FALSE
558,TR30,11.1,112,50,BM,C,5,11.55,225,FALSE,South,TRUE,FALSE
559,TR30,11.1,113,50,BM,C,5,12.05,225,FALSE,South,TRUE,FALSE
560,TR30,11.1,108,45,NBM,C,20,13.72,500,FALSE,South,TRUE,FALSE
561,TR30,11.1,109,8,NBM,C,12,21.22,500,FALSE,South,TRUE,FALSE
562,TR30,11.2,193,4,NBM,C,15,1.5,150,TRUE,Multiple,FALSE,FALSE
563,TR30,11.2,194,6,NBM,C,15,1.5,150,TRUE,Multiple,FALSE,FALSE
564,TR30,11.2,195,3,NBM,C,15,1.5,150,TRUE,North,FALSE,FALSE
565,TR30,11.2,417,10,NBM,C,15,1.75,140,TRUE,Multiple,FALSE,FALSE
566,TR30,11.2,192,5,NBM,C,15,1.75,140,TRUE,Multiple,FALSE,FALSE
567,TR30,11.2,328,4,NBM,C,15,2,130,FALSE,Multiple,FALSE,FALSE
568,TR30,11.2,420,7,NBM,C,15,2,130,FALSE,Multiple,FALSE,FALSE
569,TR30,11.2,299,4,NBM,C,15,2,130,FALSE,South,FALSE,FALSE
570,TR30,11.2,712,4,NBM,C,9,2.05,124.95,FALSE,Multiple,FALSE,FALSE
571,TR30,11.2,240,3,NBM,C,8,2.1,116.96,FALSE,Multiple,FALSE,FALSE
572,TR30,11.2,418,4,NBM,C,15,2.25,120,FALSE,Multiple,FALSE,FALSE
573,TR30,11.2,419,3,NBM,C,15,2.25,120,FALSE,Multiple,FALSE,FALSE
574,TR30,11.2,469,6,NBM,C,15,2.25,120,FALSE,Multiple,FALSE,FALSE
575,TR30,11.2,339,5,NBM,C,8,2.45,111.9,FALSE,Multiple,FALSE,FALSE
576,TR30,11.2,471,4,NBM,C,15,2.5,120,FALSE,Multiple,FALSE,FALSE
577,TR30,11.2,473,5,NBM,C,15,2.5,120,FALSE,Multiple,FALSE,FALSE
578,TR30,11.2,340,6,NBM,C,6,2.7,105.87,FALSE,Multiple,FALSE,FALSE
579,TR30,11.2,472,8,NBM,C,15,2.75,110,FALSE,Multiple,FALSE,FALSE
580,TR30,11.2,33,16,NBM,C,14,2.84,140,FALSE,North,TRUE,FALSE
581,TR30,11.2,648,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
582,TR30,11.2,649,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
583,TR30,11.2,651,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
584,TR30,11.2,650,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
585,TR30,11.2,641,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
586,TR30,11.2,636,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
587,TR30,11.2,638,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
588,TR30,11.2,639,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
589,TR30,11.2,640,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
590,TR30,11.2,637,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
591,TR30,11.2,642,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
592,TR30,11.2,652,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
593,TR30,11.2,653,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
594,TR30,11.2,654,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
595,TR30,11.2,729,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
596,TR30,11.2,728,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
597,TR30,11.2,727,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
598,TR30,11.2,726,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
599,TR30,11.2,655,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
600,TR30,11.2,643,4,NBM,C,9,2.95,67.5,FALSE,South,FALSE,FALSE
601,TR30,11.2,585,27,BM,C,17,3,170,FALSE,South,FALSE,FALSE
602,TR30,11.2,470,3,NBM,C,15,3,100,FALSE,Multiple,FALSE,FALSE
603,TR30,11.2,680,10,NBM,C,15,3.5,58.5,FALSE,South,FALSE,FALSE
604,TR30,11.2,568,4,NBM,PF,12,3.65,59.23,FALSE,Multiple,FALSE,FALSE
605,TR30,11.2,677,8,NBM,C,18,3.75,58.5,FALSE,North,FALSE,FALSE
606,TR30,11.2,679,7,NBM,C,15,4,58.5,FALSE,North,FALSE,FALSE
